,Mesa_Negligent,damages,Liability,gender,damages_word,Scenario,Dunn_negligent,perc_calc,Start Date,End Date,mm_perc,Discounted_damages,winrate_percentage,Discounted_damages_mean,Discounted_damages_median,Discounted_damages_sd,Discounted_damages_mean1,Discounted_damages_median1,Discounted_damages_sd1
168,No,0.0,0,Female,0,2,,0.0,2017-10-05 17:56:00,2017-10-05 18:15:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:06:00,2017-10-05 18:16:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,No,0.0,0,Female,0,2,,0.0,2017-10-05 17:53:00,2017-10-05 18:16:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
171,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:01:00,2017-10-05 18:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:00:00,2017-10-05 18:20:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,No,0.0,0,Male,0,2,,0.0,2017-10-05 17:59:00,2017-10-05 18:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:03:00,2017-10-05 18:22:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:00:00,2017-10-05 18:23:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
176,No,0.0,0,Female,0,2,,0.0,2017-10-05 17:58:00,2017-10-05 18:24:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
177,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:07:00,2017-10-05 18:28:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:04:00,2017-10-05 18:28:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
179,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:08:00,2017-10-05 18:28:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
180,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:12:00,2017-10-05 18:33:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:19:00,2017-10-05 18:39:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:17:00,2017-10-05 18:40:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:22:00,2017-10-05 18:41:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
184,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:24:00,2017-10-05 18:42:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
185,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:24:00,2017-10-05 18:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:22:00,2017-10-05 18:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
187,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:12:00,2017-10-05 18:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
188,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:26:00,2017-10-05 18:51:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
189,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:22:00,2017-10-05 18:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,No,0.0,0,Male,0,2,,0.0,2017-10-05 18:49:00,2017-10-05 19:08:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
191,No,0.0,0,Female,0,2,,0.0,2017-10-05 18:55:00,2017-10-05 19:15:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
192,No,0.0,0,Male,0,3,,0.0,2017-09-30 11:39:00,2017-09-30 12:01:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
193,No,0.0,0,Male,0,3,,0.0,2017-09-30 14:08:00,2017-09-30 14:27:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
194,No,0.0,0,Female,0,3,,0.0,2017-09-30 15:50:00,2017-09-30 16:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
195,No,0.0,0,Male,0,3,,0.0,2017-09-30 17:08:00,2017-09-30 17:25:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
196,No,0.0,0,Male,0,3,,0.0,2017-09-30 20:54:00,2017-09-30 21:16:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,No,0.0,0,Male,0,3,,0.0,2017-09-30 21:49:00,2017-09-30 22:08:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
198,No,0.0,0,Male,0,3,,0.0,2017-10-01 02:23:00,2017-10-01 02:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,No,0.0,0,Male,0,3,,0.0,2017-10-01 10:40:00,2017-10-01 11:03:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
200,No,0.0,0,Male,0,3,,0.0,2017-10-01 20:09:00,2017-10-01 20:29:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
201,No,0.0,0,Male,0,3,,0.0,2017-10-02 03:25:00,2017-10-02 03:37:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
202,No,0.0,0,Female,0,3,,0.0,2017-10-02 05:36:00,2017-10-02 05:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
203,No,0.0,0,Female,0,3,,0.0,2017-10-02 06:20:00,2017-10-02 06:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
204,No,0.0,0,Female,0,3,,0.0,2017-10-02 07:39:00,2017-10-02 08:05:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
205,No,0.0,0,Male,0,3,,0.0,2017-10-02 12:05:00,2017-10-02 12:26:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
206,No,0.0,0,Female,0,3,,0.0,2017-10-02 13:13:00,2017-10-02 13:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
207,No,0.0,0,Male,0,3,,0.0,2017-10-02 17:02:00,2017-10-02 17:20:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
208,No,0.0,0,Male,0,3,,0.0,2017-10-03 07:22:00,2017-10-03 07:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
209,No,0.0,0,Male,0,3,,0.0,2017-10-03 07:43:00,2017-10-03 08:05:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
210,No,0.0,0,Male,0,3,,0.0,2017-10-03 12:14:00,2017-10-03 12:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,No,0.0,0,Female,0,3,,0.0,2017-10-03 21:15:00,2017-10-03 21:35:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
212,No,0.0,0,Male,0,3,,0.0,2017-10-04 13:57:00,2017-10-04 14:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
213,No,0.0,0,Male,0,3,,0.0,2017-10-05 01:35:00,2017-10-05 01:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
214,No,0.0,0,Male,0,3,,0.0,2017-10-05 12:38:00,2017-10-05 12:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
215,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:26:00,2017-10-05 17:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
216,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:22:00,2017-10-05 17:40:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
217,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:24:00,2017-10-05 17:42:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
218,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:27:00,2017-10-05 17:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
219,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:28:00,2017-10-05 17:47:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
220,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:29:00,2017-10-05 17:51:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
221,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:30:00,2017-10-05 17:52:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
222,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:28:00,2017-10-05 17:53:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
223,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:33:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:33:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
225,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:26:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
226,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:34:00,2017-10-05 17:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
227,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:40:00,2017-10-05 17:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
228,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:37:00,2017-10-05 17:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
229,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:36:00,2017-10-05 17:58:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
230,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:36:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
231,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:42:00,2017-10-05 18:03:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
232,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:45:00,2017-10-05 18:03:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
233,No,0.0,0,Male,0,3,,0.0,2017-10-05 17:52:00,2017-10-05 18:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
234,No,0.0,0,Female,0,3,,0.0,2017-10-05 17:49:00,2017-10-05 18:14:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
235,No,0.0,0,Male,0,3,,0.0,2017-10-05 18:00:00,2017-10-05 18:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
236,No,0.0,0,Male,0,3,,0.0,2017-10-05 18:01:00,2017-10-05 18:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
237,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:04:00,2017-10-05 18:24:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
238,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:03:00,2017-10-05 18:25:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
239,No,0.0,0,Male,0,3,,0.0,2017-10-05 18:03:00,2017-10-05 18:28:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
240,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:13:00,2017-10-05 18:34:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
241,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:16:00,2017-10-05 18:34:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
242,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:20:00,2017-10-05 18:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
243,No,0.0,0,Male,0,3,,0.0,2017-10-05 18:23:00,2017-10-05 18:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
244,No,0.0,0,Male,0,3,,0.0,2017-10-05 18:24:00,2017-10-05 18:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
245,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:19:00,2017-10-05 18:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
246,No,0.0,0,Female,0,3,,0.0,2017-10-05 18:42:00,2017-10-05 19:00:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
247,No,0.0,0,Female,0,4,,0.0,2017-09-29 13:58:00,2017-09-29 14:18:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
248,No,0.0,0,Male,0,4,,0.0,2017-09-29 14:07:00,2017-09-29 14:29:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
249,No,0.0,0,Female,0,4,,0.0,2017-09-29 14:21:00,2017-09-29 14:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
250,No,0.0,0,Female,0,4,,0.0,2017-09-29 14:50:00,2017-09-29 15:14:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
251,No,0.0,0,Male,0,4,,0.0,2017-09-29 18:23:00,2017-09-29 18:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
252,No,0.0,0,Female,0,4,,0.0,2017-09-30 11:35:00,2017-09-30 11:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
253,No,0.0,0,Male,0,4,,0.0,2017-09-30 11:43:00,2017-09-30 12:02:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
254,No,0.0,0,Male,0,4,,0.0,2017-09-30 12:19:00,2017-09-30 12:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
255,No,0.0,0,Male,0,4,,0.0,2017-09-30 12:51:00,2017-09-30 13:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
256,No,0.0,0,Female,0,4,,0.0,2017-09-30 15:01:00,2017-09-30 15:21:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
257,No,0.0,0,Female,0,4,,0.0,2017-09-30 15:43:00,2017-09-30 16:07:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
258,No,0.0,0,Female,0,4,,0.0,2017-09-30 16:42:00,2017-09-30 17:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
259,No,0.0,0,Female,0,4,,0.0,2017-10-01 10:24:00,2017-10-01 10:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
260,No,0.0,0,Male,0,4,,0.0,2017-10-01 13:22:00,2017-10-01 13:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
261,No,0.0,0,Male,0,4,,0.0,2017-10-01 19:56:00,2017-10-01 20:15:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
262,No,0.0,0,Male,0,4,,0.0,2017-10-01 22:09:00,2017-10-01 22:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
263,No,0.0,0,Female,0,4,,0.0,2017-10-02 01:44:00,2017-10-02 02:11:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
264,No,0.0,0,Male,0,4,,0.0,2017-10-02 05:11:00,2017-10-02 05:33:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
265,No,0.0,0,Male,0,4,,0.0,2017-10-02 05:16:00,2017-10-02 05:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
266,No,0.0,0,Male,0,4,,0.0,2017-10-02 07:14:00,2017-10-02 07:37:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
267,No,0.0,0,Female,0,4,,0.0,2017-10-02 07:46:00,2017-10-02 08:11:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
268,No,0.0,0,Male,0,4,,0.0,2017-10-02 09:13:00,2017-10-02 09:32:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,No,0.0,0,Male,0,4,,0.0,2017-10-02 14:37:00,2017-10-02 14:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
270,No,0.0,0,Male,0,4,,0.0,2017-10-02 18:49:00,2017-10-02 19:15:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
271,No,0.0,0,Male,0,4,,0.0,2017-10-03 06:53:00,2017-10-03 07:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
272,No,0.0,0,Male,0,4,,0.0,2017-10-03 07:27:00,2017-10-03 07:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
273,No,0.0,0,Male,0,4,,0.0,2017-10-03 08:23:00,2017-10-03 08:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
274,No,0.0,0,Male,0,4,,0.0,2017-10-03 09:09:00,2017-10-03 09:32:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
275,No,0.0,0,Female,0,4,,0.0,2017-10-03 17:04:00,2017-10-03 17:25:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
276,No,0.0,0,Female,0,4,,0.0,2017-10-03 21:50:00,2017-10-03 22:12:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
277,No,0.0,0,Female,0,4,,0.0,2017-10-04 13:54:00,2017-10-04 14:17:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
278,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:21:00,2017-10-05 17:42:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
279,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:22:00,2017-10-05 17:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
280,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:24:00,2017-10-05 17:43:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
281,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:22:00,2017-10-05 17:44:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
282,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:24:00,2017-10-05 17:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
283,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:25:00,2017-10-05 17:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
284,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:25:00,2017-10-05 17:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
285,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:26:00,2017-10-05 17:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
286,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:25:00,2017-10-05 17:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
287,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:28:00,2017-10-05 17:48:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
288,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:22:00,2017-10-05 17:49:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
289,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:30:00,2017-10-05 17:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
290,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:23:00,2017-10-05 17:50:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
291,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:24:00,2017-10-05 17:52:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
292,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:33:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
293,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:34:00,2017-10-05 17:54:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
294,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:32:00,2017-10-05 17:55:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
295,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:33:00,2017-10-05 17:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
296,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:37:00,2017-10-05 17:57:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
297,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:40:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
298,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:37:00,2017-10-05 17:59:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
299,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:42:00,2017-10-05 18:01:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
300,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:41:00,2017-10-05 18:01:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
301,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:39:00,2017-10-05 18:02:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
302,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:32:00,2017-10-05 18:02:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
303,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:43:00,2017-10-05 18:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
304,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:46:00,2017-10-05 18:08:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
305,No,0.0,0,Male,0,4,,0.0,2017-10-05 17:50:00,2017-10-05 18:10:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
306,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:49:00,2017-10-05 18:10:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
307,No,0.0,0,Female,0,4,,0.0,2017-10-05 17:55:00,2017-10-05 18:16:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
308,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:01:00,2017-10-05 18:22:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
309,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:04:00,2017-10-05 18:23:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
310,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:04:00,2017-10-05 18:26:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
311,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:04:00,2017-10-05 18:28:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
312,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:14:00,2017-10-05 18:29:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
313,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:00:00,2017-10-05 18:30:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
314,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:10:00,2017-10-05 18:31:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
315,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:19:00,2017-10-05 18:39:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
316,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:10:00,2017-10-05 18:41:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
317,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:22:00,2017-10-05 18:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
318,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:20:00,2017-10-05 18:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
319,No,0.0,0,Female,0,4,,0.0,2017-10-05 18:23:00,2017-10-05 18:46:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
320,No,0.0,0,Male,0,4,,0.0,2017-10-05 18:27:00,2017-10-05 18:49:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
321,No,0.0,0,Female,0,5,,0.0,2017-09-29 13:59:00,2017-09-29 14:18:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
322,No,0.0,0,Male,0,5,,0.0,2017-09-29 13:59:00,2017-09-29 14:18:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
323,No,0.0,0,Male,0,5,,0.0,2017-09-29 14:04:00,2017-09-29 14:26:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
324,No,0.0,0,Female,0,5,,0.0,2017-09-29 14:16:00,2017-09-29 14:39:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
325,No,0.0,0,Male,0,5,,0.0,2017-09-29 14:55:00,2017-09-29 15:17:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
326,No,0.0,0,Female,0,5,,0.0,2017-09-29 18:56:00,2017-09-29 19:17:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
327,No,0.0,0,Male,0,5,,0.0,2017-09-29 20:07:00,2017-09-29 20:27:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
328,No,0.0,0,Male,0,5,,0.0,2017-09-30 11:36:00,2017-09-30 11:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
329,No,0.0,0,Female,0,5,,0.0,2017-09-30 11:43:00,2017-09-30 12:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
330,No,0.0,0,Male,0,5,,0.0,2017-09-30 15:58:00,2017-09-30 16:19:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
331,No,0.0,0,Female,0,5,,0.0,2017-10-01 07:42:00,2017-10-01 08:04:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
332,No,0.0,0,Male,0,5,,0.0,2017-10-01 09:13:00,2017-10-01 09:38:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
333,No,0.0,0,Female,0,5,,0.0,2017-10-01 13:32:00,2017-10-01 13:56:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
334,No,0.0,0,Female,0,5,,0.0,2017-10-01 14:25:00,2017-10-01 14:45:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
335,No,0.0,0,Male,0,5,,0.0,2017-10-02 01:44:00,2017-10-02 02:11:00,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
